Splice,TCGA_P,TCGA_q
AFE_17_-_4869696_4871015_4864148_SPAG7,0.12399691314391205,0.5548306980624684
AFE_17_-_7140948_7142565_7140796_PHF23,0.10513979457746944,0.5106434738091369
AFE_17_+_7211432_7210434_7212934_EIF5A,0.8648154036909117,0.9653115927896552
AFE_17_+_7211071_7210434_7212934_EIF5A,0.5720621674067548,0.8682421281000061
AFE_17_+_7211071_7210728_7212934_EIF5A,2.0586921997612647e-4,0.012223725321548175
AFE_17_+_7211432_7210728_7212934_EIF5A,0.0014249554807144573,0.04800712845203486
AFE_17_+_7211894_7211071_7212934_EIF5A,0.7005879275027425,0.9162540985846145
AFE_17_+_7211432_7211071_7212934_EIF5A,0.015157763870134896,0.19712262871432512
AFE_17_+_7211894_7211432_7212934_EIF5A,0.619162154999325,0.888931611847554
AFE_17_-_17183888_17184446_17179478_COPS3,0.7261897427063391,0.9222070118656693
AFE_17_-_17485581_17494845_17480341_PEMT,0.33494103224241045,0.7530789157296208
AFE_17_-_17480728_17494845_17480341_PEMT,0.33494103224241045,0.7530789157296208
AFE_17_-_17726832_17740041_17723835_SREBF1,0.617692025835314,0.8884434884420059
AFE_17_-_18161761_18161942_18160333_FLII,0.3841711600883274,0.7646275969918445
AFE_17_+_19187027_19140844_19213198_EPN2,0.8177142016173012,0.9512065465038241
AFE_17_-_19265820_19265913_19263701_B9D1,0.23261474299039023,0.7064776659240857
AFE_17_-_19265820_19281172_19263701_B9D1,0.8844608708064139,0.9701325349309414
AFE_17_+_20109225_20059549_20130726_SPECC1,0.0526701758548471,0.37397258999622507
AFE_17_-_20945978_20946634_20931987_USP22,0.8029330685199485,0.9459418563452328
AFE_17_-_20945978_20946939_20931987_USP22,NaN,NaN
AFE_17_+_25630661_25621461_25631806_WSB1,0.8295019815696211,0.9537978494348632
AFE_17_-_26988744_26989064_26982501_SDF2,0.48407485359894464,0.829749197501658
AFE_17_-_27052922_27053774_27052581_TLCD1,0.38583021858166977,0.7650228820019207
AFE_17_-_27228511_27229836_27228319_DHRS13,0.5598219252164225,0.8639067561026531
AFE_17_+_31258420_31255255_31258493_TMEM98,0.003956306191097276,0.09135892987920796
AFE_17_+_37784959_37783726_37785423_PPP1R1B,0.5653381965546667,0.8650100588605308
AFE_17_+_37784875_37783726_37785423_PPP1R1B,0.0659298366471294,0.4150962868505319
AFE_17_+_37856564_37855840_37863243_ERBB2,0.5449939838828313,0.8580612475773113
AFE_17_+_37866734_37856564_37868181_ERBB2,0.013451180334175306,0.18420375371296902
AFE_17_-_38209722_38210614_38209633_MED24,0.7105765323764359,0.9173159914401803
AFE_17_-_38209551_38210614_38192407_MED24,0.4504987364502657,0.8080958173391684
AFE_17_+_39846193_39845321_39846340_EIF1,0.12177086660021194,0.551143891056572
AFE_17_-_39941199_39942840_39928114_JUP,0.33440957400508964,0.7530789157296208
AFE_17_+_40172222_40169644_40173582_NKIRAS2,0.1745795377152366,0.6317481542863184
AFE_17_-_40169058_40169358_40152588_DNAJC7,0.8545545446626632,0.9637772174576416
AFE_17_-_40500407_40540297_40498731_STAT3,0.4710853786680068,0.8207881174320834
AFE_17_+_40719346_40719184_40719637_MLX,0.09253840501000045,0.4832561150522246
AFE_17_-_40827919_40828420_40826427_PLEKHH3,0.6233830577689299,0.8920759181529818
AFE_17_-_41172160_41173953_41170816_VAT1,0.9440697480358047,0.9865697312029393
AFE_17_-_42092184_42092352_42091905_TMEM101,0.7821362097026735,0.9404903822925073
AFE_17_+_42266956_42266667_42267869_TMUB2,0.7131913587846028,0.9190457915028801
AFE_17_-_42296813_42298108_42295664_UBTF,0.8325154385367073,0.9554978216790005
AFE_17_-_42399787_42402079_42399135_SLC25A39,0.4191196626820656,0.786160853801344
AFE_17_-_44116393_44117068_44116052_KANSL1,0.6484687927004666,0.8994380171974607
AFE_17_+_45728742_45727810_45730060_KPNB1,0.6936862403744818,0.9144823867748822
AFE_17_+_46048518_46048089_46048728_CDK5RAP3,0.5138355436341853,0.8418470440175053
AFE_17_+_46126226_46125824_46127969_NFE2L1,0.3646583682863874,0.7571819633659012
AFE_17_-_46178117_46178630_46154403_CBX1,0.37141843981550227,0.7580802918320115
AFE_17_+_46190022_46185200_46190663_SNX11,0.9184378936071751,0.9798672753748292
AFE_17_+_46919249_46908440_46925426_CALCOCO2,0.08569150768859188,0.46517275442228767
AFE_17_+_48173650_48172917_48174787_PDK2,0.7903433048608053,0.9437120237240645
AFE_17_+_48814387_48797192_48817667_LUC7L3,0.03169995849264265,0.28848225174858305
AFE_17_+_49231805_49231023_49233012_NME1-NME2/NME1,0.18802031655084855,0.648755297681946
AFE_17_+_49243858_49243042_49244188_NME2,0.4289852073480541,0.7934646599260711
AFE_17_+_49243924_49243858_49244188_NME2,0.2250445147906457,0.6975679934850537
AFE_17_+_53828838_53828605_53844696_PCTP,0.47972717385390895,0.8265496644178124
AFE_17_-_61518088_61523259_61514921_CYB561,0.50095263199842055,0.8364840553681802
AFE_17_-_61515384_61523259_61514921_CYB561,0.3623583536762953,0.7560283906663466
AFE_17_-_61523259_61523606_61514921_CYB561,0.07177517383796943,0.4351002011159516
AFE_17_-_61518088_61523606_61514921_CYB561,0.45483081033938866,0.811913517487677
AFE_17_-_61515384_61523606_61514921_CYB561,0.3366700525153754,0.7530789157296208
AFE_17_+_61905283_61904874_61905498_PSMC5,0.8785018757313385,0.9684774035679592
AFE_17_-_62501864_62502194_62500960_DDX5,0.48007090431870014,0.8265496644178124
AFE_17_+_66032672_66031956_66033226_KPNA2,0.3272271115636113,0.7530789157296208
AFE_17_+_66508689_66508283_66511535_PRKAR1A,0.9057349845953611,0.978458796359318
AFE_17_+_72429896_72428280_72435884_GPRC5C,0.848919106052717,0.9612834731536865
AFE_17_-_74349615_74350198_74344662_PRPSAP1,0.008361805313579738,0.13860693539392763
AFE_17_+_74725876_74723260_74729060_METTL23,0.9829170355821026,0.9971863067281199
AFE_17_+_74729297_74723260_74729375_METTL23,0.3434939213863807,0.7530789157296208
AFE_17_+_75446868_75398785_75478226_SEPT9,0.20427576535264305,0.6709093284661332
AFE_17_+_75450445_75398785_75478226_SEPT9,0.48692075481016106,0.8305960514636265
AFE_17_+_75447610_75398785_75478226_SEPT9,0.7234768580175182,0.9219519331101272
AFE_17_+_75401222_75398785_75478226_SEPT9,0.3645061222016409,0.7571819633659012
AFE_17_+_75471985_75398785_75478226_SEPT9,0.3645061222016409,0.7571819633659012
AFE_17_-_76122858_76124693_76122729_TMC6,0.9223638551497723,0.9806515864587488
AFE_17_-_76918292_76921041_76870001_TIMP2,0.7418159594737161,0.9259183691555293
AFE_17_+_78075689_78075424_78078354_GAA,0.07360969152066912,0.4406971151807477
AFE_17_+_79071995_79060380_79073728_BAIAP2,0.9856498010966064,0.9974803731958003
AFE_17_-_79533414_79534443_79532633_NPLOC4,0.3555255612036007,0.7531008346835975
AFE_17_+_79680536_79679549_79681983_SLC25A10,0.4127780091776416,0.7812659138044742
AFE_17_-_79828512_79829174_79827833_ARHGDIA,0.570573357954455,0.8671547157073619
AFE_17_+_79851490_79849717_79852343_ANAPC11,0.33280475903659834,0.7530789157296208
AFE_17_+_79849982_79849717_79851428_ANAPC11,0.9240361840700154,0.9808871101119135
AFE_17_+_79851490_79849709_79852343_ANAPC11,0.9135831992835083,0.979090928030422
AFE_17_+_79849982_79849709_79851428_ANAPC11,0.7250752454529377,0.9222070118656693
AFE_17_+_79851490_79849739_79852343_ANAPC11,0.18121933907390206,0.6419683844798497
AFE_17_+_79849982_79849739_79851428_ANAPC11,0.9908249872871329,0.9983984202221489
AFE_17_-_79895056_79895138_79894737_PYCR1,0.5805820215590829,0.8716693797635416
AFE_17_+_79936215_79935624_79937060_ASPSCR1,0.27662350695227417,0.7511062076987571
AFE_17_+_79973232_79970159_79974352_ASPSCR1,0.8668198367810278,0.9653115927896552
AFE_17_+_80010335_80009840_80011150_GPS1,0.11803615792729313,0.5420710180226953
AFE_17_-_80407307_80408576_80407168_C17orf62,0.10265604082303686,0.5042608166551876
AFE_17_-_80404499_80408576_80403836_C17orf62,0.5320682518165,0.8514201626532228
AFE_17_+_80416706_80416384_80417868_NARF,0.6762027430829596,0.9087645798408643
AFE_17_-_80654265_80656331_80622432_RAB40B,0.026212693461266725,0.2635344824129642
AFE_17_+_80895835_80895236_80895925_TBCD,0.12949189166974667,0.5655552178815207
AFE_18_+_3252323_3247907_3253231_MYL12A,0.7066584510495323,0.9171775880960917
AFE_18_+_3262754_3262235_3272882_MYL12B,0.011420582956303691,0.16679600760095198
AFE_18_+_3262782_3262235_3272882_MYL12B,0.34566567721882635,0.7530789157296208
AFE_18_+_3450503_3447795_3456352_TGIF1,0.05678067306131387,0.3853249807020705
AFE_18_+_3450503_3450068_3456352_TGIF1,0.278348676328301,0.75207481247825
AFE_18_+_3451773_3450503_3456352_TGIF1,0.002107616110831171,0.06017770900450701
AFE_18_+_3453854_3450503_3456352_TGIF1,0.7518264555905436,0.9270418232422649
AFE_18_+_3452380_3450503_3456352_TGIF1,0.7212603079608433,0.9214203779167751
AFE_18_-_9562920_9563376_9562073_PPP4R1,0.23952937224316082,0.7143482319384875
AFE_18_+_12703163_12658772_12706549_AK095621/PSMG2,0.3060333793491218,0.7530789157296208
AFE_18_+_32871196_32870355_32885940_ZNF271,0.0747267243635464,0.443352685171981
AFE_18_-_33067350_33077683_33060527_INO80C,0.21322119103186576,0.6834111288066702
AFE_18_-_33620770_33647217_33613800_RPRD1A,0.8128832081038191,0.9491457047114963
AFE_18_-_45456732_45457171_45423180_SMAD2,0.9403420678918111,0.9856188356935588
AFE_18_-_72917148_72920805_72914295_ZADH2,0.9310978745573205,0.9823388703045713
AFE_18_-_77748240_77793851_77737701_TXNL4A,0.6783215791040674,0.9091436708079836
AFE_19_-_290952_291285_288171_PPAP2C,0.2907280904292395,0.7530789157296208
AFE_19_+_579656_571579_580379_BSG,0.3186846382566874,0.7530789157296208
AFE_19_+_805569_805187_806408_PTBP1/MIR4745,0.005569332647224728,0.11035466844274953
AFE_19_-_892347_893086_891149_MED16,0.3126123908827478,0.7530789157296208
AFE_19_+_985975_984563_989762_WDR18,0.5888410400336932,0.8776467194369548
AFE_19_+_1104928_1104126_1105185_GPX4,0.03160008291367652,0.28848225174858305
AFE_19_+_1276102_1275829_1277182_C19orf24,0.177222155730509,0.6357306051058293
AFE_19_+_1374048_1373159_1376518_MUM1,0.4807825940847995,0.827085104238966
AFE_19_-_3028879_3029548_3028801_TLE2,NaN,NaN
AFE_19_-_3028879_3045724_3028801_TLE2,NaN,NaN
AFE_19_-_3062172_3062698_3061255_AES,0.16457277851523244,0.6189461269901838
AFE_19_-_4182208_4182471_4180906_SIRT6,0.15267525722409592,0.5999397496320396
AFE_19_-_4455218_4457612_4454090_UBXN6,0.28608909832107804,0.7530789157296208
AFE_19_-_5719715_5720230_5714282_LONP1,NaN,NaN
AFE_19_+_6464361_6464224_6464619_CRB3,0.2624315719391451,0.73827112585727
AFE_19_-_6737001_6737468_6736722_GPR108,0.35082860401585336,0.7531008346835975
AFE_19_+_7986004_7985434_7986308_SNAPC2,0.3768386750723649,0.7595264175764452
AFE_19_+_8483691_8478304_8486673_MARCH2,0.8884205244290011,0.9714426178670047
AFE_19_-_9923907_9929221_9922393_FBXL12,0.13744218057090962,0.5774798071042397
AFE_19_+_10659710_10655806_10662573_ATG4D,0.6434601443225216,0.8975626262477462
AFE_19_+_10736346_10713237_10736929_SLC44A2,0.15924882420631864,0.6086950539693324
AFE_19_-_11039187_11039261_11039116_YIPF2,0.41699730154293435,0.7844714513131038
AFE_19_-_11639560_11639877_11630008_ECSIT,0.21996222216534428,0.691273456765982
AFE_19_-_12791847_12792374_12791139_DHPS,0.9074947145053378,0.978458796359318
AFE_19_-_15235736_15236467_15234387_ILVBL,0.5758138344191216,0.8704658905229368
AFE_19_+_17831239_17830429_17831745_MAP1S,0.38998168645117537,0.7668552939816581
AFE_19_+_18046000_18043857_18047219_CCDC124,0.12801247497688414,0.5633725742911411
AFE_19_-_18547783_18548670_18547687_ISYNA1,0.8514351989823472,0.9624999979438545
AFE_19_-_18653698_18654296_18652805_FKBP8,0.0041350920525925925,0.0937702595972885
AFE_19_+_18671360_18668724_18672846_KXD1,0.7075645667209349,0.9172638951781836
AFE_19_+_19145047_19144739_19153520_ARMC6,0.5748558920006319,0.8695873089601046
AFE_19_-_19296843_19302890_19293492_MEF2BNB-MEF2B/MEF2BNB,0.6370260484195696,0.8960540069496933
AFE_19_-_19772884_19774080_19770796_ATP13A1,0.3640376395125059,0.7571797269845801
AFE_19_+_30462134_30433571_30476130_URI1,0.7228092022251722,0.9219519331101272
AFE_19_+_34924317_34919475_34925773_UBA2,0.2599612737563802,0.7363635187429608
AFE_19_+_35608282_35607263_35610072_FXYD3,0.25622055261716037,0.7312081287957493
AFE_19_+_35630492_35629798_35630980_FXYD1,0.517804208559808,0.844002957239734
AFE_19_-_36813032_36821155_36812932_LINC00665,0.8574231162375785,0.9647910749309738
AFE_19_-_38743534_38746779_38742978_PPP1R14A,0.6380224231578784,0.8960540069496933
AFE_19_-_38806363_38806509_38800283_YIF1B,0.2658030953581959,0.7415858222561892
AFE_19_-_38806387_38806509_38800283_YIF1B,0.358534255421849,0.7531008346835975
AFE_19_-_38806357_38806509_38800283_YIF1B,0.3663866944086275,0.7578742179291961
AFE_19_+_38866149_38865601_38866800_PSMD8,0.1783255935167284,0.6362563584987676
AFE_19_-_39340340_39342936_39338074_HNRNPL,0.19705716778722135,0.6619382097934867
AFE_19_+_39390851_39390379_39395655_NFKBIB,NaN,NaN
AFE_19_+_39421811_39421638_39421916_MRPS12,0.553056303889829,0.8604631159801508
AFE_19_-_39420699_39421110_39416940_SARS2,0.391159897635486,0.7676261282887998
AFE_19_+_39658942_39616559_39660172_PAK4,0.2524949630398647,0.7280345803782617
AFE_19_+_39659480_39658942_39660172_PAK4,0.013144933894112355,0.1817533777296092
AFE_19_-_40785014_40791088_40771258_AKT2,0.08109011518201477,0.45631465849094993
AFE_19_-_40771129_40791088_40762961_AKT2,0.07113863758653302,0.4335508964118429
AFE_19_+_40871837_40854675_40872326_PLD3,0.7302972468421475,0.9231206449145171
AFE_19_-_40948234_40950122_40947993_SERTAD3,0.35559148307495647,0.7531008346835975
AFE_19_+_41122926_41120352_41123006_LTBP4,0.9615877728259945,0.9923255402634481
AFE_19_+_41305543_41305167_41306244_EGLN2,0.3429958360329729,0.7530789157296208
AFE_19_+_41903840_41884424_41916542_TMEM91/BCKDHA,0.8008902212363214,0.945535955165604
AFE_19_-_42721784_42724226_42721197_DEDD2,0.9166350866611328,0.979741750892239
AFE_19_+_44100895_44100737_44101246_ZNF576,0.36584798172161725,0.7575357234326472
AFE_19_-_45927039_45981994_45926639_ERCC1,0.18905151200055062,0.6499087150249234
AFE_19_-_46135779_46136119_46133304_EML2,0.3474149800245787,0.7530789157296208
AFE_19_-_46283581_46285451_46283127_DMPK,0.13306424845910447,0.5708966121906207
AFE_19_+_47105467_47104694_47109084_CALM3,0.6611244068129705,0.9041283956292189
AFE_19_-_47188682_47192794_47185005_PRKD2,0.12816540146075517,0.5633725742911411
AFE_19_-_47290496_47290657_47287816_SLC1A5,0.5135507221280271,0.8416907277764739
AFE_19_+_47634285_47634115_47646751_SAE1,2.658719527396697e-4,0.014598671020383498
AFE_19_-_48003890_48018100_47998853_NAPA,0.08671382242187632,0.4672162593620691
AFE_19_+_49129619_49123810_49130949_SPHK2,0.886844323593388,0.9711304395652023
AFE_19_-_49314066_49314241_49310331_BCAT2,0.2702448569776021,0.7467627412290692
AFE_19_+_49459090_49458219_49459455_BAX,0.00236228933265784,0.06469953589516833
AFE_19_+_49497180_49497159_49502576_RUVBL2,0.5643317301857729,0.8649942962361541
AFE_19_-_49863101_49865630_49862756_TEAD2,0.5722006763326936,0.8683369551416015
AFE_19_-_50166600_50167931_50166515_IRF3,0.9521403192732909,0.988401616653359
AFE_19_-_50168741_50168888_50168103_IRF3,0.3212614002352401,0.7530789157296208
AFE_19_+_50180573_50179696_50183744_Hypothetical,0.9354429475369773,0.9842186921989698
AFE_19_+_50183182_50179696_50183744_Hypothetical,0.9327668188055219,0.9834868756995814
AFE_19_+_50183182_50180573_50183744_PRMT1,0.14991396086297834,0.5953268950701022
AFE_19_+_50354756_50354212_50357663_PTOV1,0.12401999589404204,0.5548306980624684
AFE_19_+_50354756_50354465_50357663_PTOV1,0.22116857172740134,0.6919812996904938
AFE_19_+_50381498_50381001_50381755_TBC1D17,0.9069477170576957,0.978458796359318
AFE_19_-_51014332_51014374_51013705_JOSD2,0.987369566808393,0.9974803731958003
AFE_19_-_51305711_51307829_51305514_C19orf48,0.7484892196711065,0.9265375413029433
AFE_19_-_51412269_51412508_51412085_KLK4,0.8630634189304109,0.9648629132085926
AFE_19_-_51412269_51412496_51412085_KLK4,0.36946226247329705,0.7580802918320115
AFE_19_-_52390074_52394086_52384130_ZNF577/ZNF649,0.8401445757532735,0.9585705494183953
AFE_19_+_52704947_52693427_52705197_PPP2R1A,0.00893631549127192,0.14395156449339433
AFE_19_-_55570525_55574336_55568176_RDH13/AK122764,0.28043973718259296,0.7530789157296208
AFE_19_+_56155140_56147078_56155919_ZNF581,0.03796060560626812,0.3158561765058668
AFE_19_-_58601232_58609482_58600204_ZSCAN18,0.35125400081649705,0.7531008346835975
AFE_19_-_58609541_58629715_58601753_ZSCAN18,NaN,NaN
AFE_19_-_59066232_59066355_59065603_CHMP2A,0.7355777544722429,0.92507065440164
AFE_2_-_675758_677289_675630_TMEM18,0.20648976962374163,0.6747695733541498
AFE_2_-_3518579_3523139_3517747_ADI1,0.02685017959406292,0.2659396292110624
AFE_2_-_9562608_9563502_9558861_ITGB1BP1,0.7268262642095621,0.9225794715029779
AFE_2_+_9616168_9614776_9618351_IAH1,0.21120218998467458,0.6808185751665167
AFE_2_-_10587600_10588247_10585390_ODC1,0.9592106821462012,0.9915953295430633
AFE_2_-_10587754_10588247_10585390_ODC1,0.8286830981969485,0.9537978494348632
AFE_2_-_25872891_25875463_25861963_DTNB,0.5171607515237053,0.8437847061646055
AFE_2_-_27327155_27333541_27325459_CGREF1,NaN,NaN
AFE_2_-_27535861_27547300_27535639_MPV17,NaN,NaN
AFE_2_+_27594210_27593673_27595490_SNX17,0.0313916332997682,0.28750909696604054
AFE_2_+_27852036_27851581_27852726_GPN1,NaN,NaN
AFE_2_+_27852309_27852036_27852726_GPN1,0.3447800337396194,0.7530789157296208
AFE_2_+_28618643_28616689_28626974_FOSL2,0.8067051099361685,0.9471144813466977
AFE_2_+_28975042_28974686_28999717_PPP1CB,0.10113181247552357,0.5008787642163723
AFE_2_-_36787928_36805740_36785656_FEZ2,0.3704239054582823,0.7580802918320115
AFE_2_+_44429184_44396413_44436349_PPM1B,0.025771076717781654,0.2620040407018182
AFE_2_-_47136162_47142862_47135108_MCFD2,0.8514843792614604,0.9624999979438545
AFE_2_-_47142862_47168711_47136316_MCFD2,0.8634597464055388,0.9648629132085926
AFE_2_-_47136162_47168711_47135108_MCFD2,0.4447169944238397,0.8048543820057986
AFE_2_-_55237223_55276881_55214834_RTN4,0.3476584048146023,0.7530789157296208
AFE_2_+_55459844_55459244_55459944_RPS27A,0.04919583643792812,0.3643746095704131
AFE_2_+_63816518_63816180_63821622_MDH1,0.2841182998319648,0.7530789157296208
AFE_2_+_64069338_64068366_64083440_UGP2,0.3436338864409948,0.7530789157296208
AFE_2_+_64069571_64068366_64083440_UGP2,0.358101376997782,0.7531008346835975
AFE_2_-_70443885_70444018_70443631_TIA1,0.1359988753594204,0.5755684633537557
AFE_2_+_70485408_70485067_70486492_PCYOX1,0.07312582793864876,0.4386397483651825
AFE_2_-_70519807_70520750_70516504_SNRPG,0.5628899315985686,0.8644886789088655
AFE_2_-_74667480_74668833_74659793_RTKN,0.5674376332801865,0.865497923865949
AFE_2_-_74666678_74668833_74659793_RTKN,0.38907793090503406,0.7668552939816581
AFE_2_+_85767123_85766501_85768206_MAT2A,0.33082092789061057,0.7530789157296208
AFE_2_+_85843586_85830204_85846343_USP39,0.018602879738786743,0.22067657226884152
AFE_2_+_85843586_85839482_85846343_USP39,0.16048837141107097,0.6105841814831127
AFE_2_-_86769375_86790427_86756520_CHMP3,0.11152294980384364,0.5269594706283317
AFE_2_+_96071150_96068620_96071301_FAHD2A,0.19397506627691122,0.6573855287681315
AFE_2_+_97490938_97483239_97492570_CNNM3,0.2670780198995383,0.7427628518584839
AFE_2_-_106013104_106015427_106002997_FHL2,0.03248642657629648,0.291392209377086
AFE_2_-_106013104_106015299_106002997_FHL2,0.006889053451881552,0.12424257281731288
AFE_2_-_106013104_106015679_106002997_FHL2,0.7373002480676057,0.9257308639470087
AFE_2_-_106015299_106015679_106002997_FHL2,0.9882211578763442,0.9975004662086309
AFE_2_-_106013104_106054856_106002997_FHL2,0.31765436497776073,0.7530789157296208
AFE_2_-_106015299_106054856_106002997_FHL2,0.32894355464325975,0.7530789157296208
AFE_2_+_114648355_114647900_114670749_ACTR3,0.6588811173599493,0.9029375139630406
AFE_2_+_120125507_120124636_120125764_DBI,0.0938649683444553,0.485497282053554
AFE_2_+_120125039_120124636_120125764_DBI,0.5623888621350013,0.8643578514929148
AFE_2_+_120125104_120124636_120125764_DBI,0.6225966114077277,0.8916208023683584
AFE_2_+_120124790_120124636_120125135_DBI,0.0964540875955816,0.488925701703331
AFE_2_+_121010556_120997701_121036194_RALB,NaN,NaN
AFE_2_+_131878551_131862971_131883326_PLEKHB2,0.3129189117865061,0.7530789157296208
AFE_2_-_136740967_136742973_136736936_DARS,0.7948710566186743,0.9440980261914697
AFE_2_-_148730308_148778202_148716435_ORC4,0.026576594704777044,0.265324552555296
AFE_2_+_153575538_153574509_153577047_ARL6IP6,0.294438230660581,0.7530789157296208
AFE_2_+_163201035_163200785_163204088_GCA,0.4469286268299568,0.8057462551100604
AFE_2_+_170656026_170655486_170657462_SSB,0.5900490198272459,0.8782679337217484
AFE_2_-_170681292_170681378_170681150_METTL5,0.1838871317682578,0.6436262986952748
AFE_2_+_171785913_171785070_171804860_GORASP2,NaN,NaN
AFE_2_+_172544383_172544137_172546657_DYNC1I2,0.14894149696460907,0.5948394718023183
AFE_2_-_178128131_178129260_178098999_NFE2L2,0.25954038795265755,0.736084124859027
AFE_2_-_179315289_179315693_179315138_PRKRA,0.010824018766985447,0.16296711844828402
AFE_2_+_181846204_181845700_181846745_UBE2E3,0.564191089609281,0.8649942962361541
AFE_2_-_190647740_190648995_190647328_ORMDL1,0.9093136885028269,0.978458796359318
AFE_2_+_191792456_191792208_191795163_GLS,0.35905295526249315,0.7531008346835975
AFE_2_-_198364506_198364723_198363574_HSPD1,0.5275879093004872,0.8489125827163798
AFE_2_-_198364506_198364884_198363574_HSPD1,0.7865403988575926,0.9427523384287049
AFE_2_+_198380870_198380408_198388348_MOB4,NaN,NaN
AFE_2_+_201677216_201676713_201677931_BZW1,0.19763059638354546,0.6630385992460843
AFE_2_-_201728824_201729287_201726585_CLK1,0.07989691973213665,0.45238081200130015
AFE_2_+_201983624_201981204_201994452_CFLAR,0.8343049270307739,0.9563873455514843
AFE_2_+_201994869_201981204_201997752_CFLAR,0.43378151849824054,0.7975239412054741
AFE_2_+_204246929_204245107_204255769_ABI2,0.6229999323761827,0.8917582596558115
AFE_2_-_209118755_209119663_209118683_IDH1,0.9565310403154685,0.9906185175410742
AFE_2_-_209119067_209119663_209118683_IDH1,0.5203550927071646,0.8452615643747315
AFE_2_+_214160834_214149475_214161986_SPAG16,0.8414844122790814,0.9589328985355198
AFE_2_+_219101456_219099120_219103387_ARPC2,0.2550233883260339,0.7294320355801736
AFE_2_-_219146663_219157189_219144849_TMBIM1,0.7667301328918816,0.9328718852157998
AFE_2_+_220097084_220094622_220097212_ANKZF1,0.34917873754785145,0.7530789157296208
AFE_2_-_220252481_220264588_220251885_DNPEP,NaN,NaN
AFE_2_-_220407635_220407947_220406911_CHPF,0.1670853101539693,0.6221980199766819
AFE_2_-_220434943_220436116_220433046_OBSL1,0.5807095165164011,0.8716693797635416
AFE_2_+_228192241_228190143_228193394_MFF,0.34055668079071444,0.7530789157296208
AFE_2_+_232575011_232573461_232576058_PTMA,0.34566567721882635,0.7530789157296208
AFE_2_+_232653442_232646593_232656443_COPS7B,0.6218150463814995,0.8908886168887898
AFE_2_+_232655883_232653442_232656443_COPS7B,0.3961658482673073,0.7723261976740098
AFE_2_+_238428672_238427291_238434244_MLPH,0.3364181799065311,0.7530789157296208
AFE_2_-_242038811_242041668_242036842_MTERFD2,0.0282331990283168,0.27165237245358564
AFE_2_+_242089962_242089123_242092891_PPP1R7,0.12956157721887668,0.5656417204624048
AFE_2_+_242093019_242089962_242097222_PPP1R7,0.8694227363666789,0.9653115927896552
AFE_2_-_242212176_242212451_242207956_HDLBP,0.4565160384049034,0.8125736858413826
AFE_2_-_242212176_242254985_242207956_HDLBP,0.22137951784628832,0.6919812996904938
AFE_2_-_242447421_242447920_242441123_STK25,0.8479933009042468,0.960806695399544
AFE_2_-_242447421_242447858_242441123_STK25,0.5211925180396129,0.8453667438246276
AFE_2_-_242447421_242448638_242441123_STK25,0.2170805461556896,0.6883056406563384
AFE_20_+_1099545_1094052_1106141_PSMF1,NaN,NaN
AFE_20_+_2633819_2633577_2633925_MIR1292/NOP56,0.48791459711241414,0.8311438201721715
AFE_20_-_2820857_2821512_2820579_PCED1A,0.30148553718500154,0.7530789157296208
AFE_20_+_3870375_3869551_3888573_PANK2,0.4333039844792904,0.7971592794358853
AFE_20_+_3872058_3870375_3888573_PANK2,0.4118653023519837,0.7812659138044742
AFE_20_+_4152552_4129624_4155677_SMOX,0.34866870762820545,0.7530789157296208
AFE_20_+_5157391_5107795_5159463_CDS2,0.7453615578095663,0.9260061298534815
AFE_20_+_5988056_5987198_5990421_CRLS1,0.9353614797201383,0.9842186921989698
AFE_20_+_5988045_5987198_5990421_CRLS1,0.9353614797201383,0.9842186921989698
AFE_20_-_10412332_10414756_10401406_MKKS,0.008936315491252456,0.14395156449339433
AFE_20_-_17941783_17949018_17937681_SNX5/AK296947,0.2037730193839613,0.6703728179226708
AFE_20_-_17949018_17949343_17937681_AK296947/SNX5,0.9167961299160347,0.979741750892239
AFE_20_+_25188033_25176503_25190485_ENTPD6,0.563829443188961,0.8648033122631432
AFE_20_-_30310421_30311667_30310133_BCL2L1,0.05406746845844643,0.37629771923456223
AFE_20_-_32250018_32257181_32248201_NECAB3,0.012621110024551,0.17708316657296924
AFE_20_-_32891049_32899278_32883391_AHCY,NaN,NaN
AFE_20_-_33534430_33539527_33533901_GSS,0.343367557164707,0.7530789157296208
AFE_20_-_34241450_34252682_34220845_CPNE1/RBM12,0.2949829760357406,0.7530789157296208
AFE_20_-_34328447_34328746_34326939_RBM39,0.003561838279252695,0.08564158944704217
AFE_20_+_35091002_35089913_35125108_DLGAP4,0.15015797797157157,0.5953268950701022
AFE_20_+_35121588_35091002_35125108_DLGAP4,0.3403384115760115,0.7530789157296208
AFE_20_-_36149721_36156195_36147752_BLCAP,0.7255351294097878,0.9222070118656693
AFE_20_-_36156033_36156195_36147752_BLCAP,0.961835704955705,0.9923255402634481
AFE_20_-_37056323_37059684_37055146_SNHG17,0.5123673387136696,0.8414510152528321
AFE_20_+_42271264_42265893_42275576_IFT52,0.5553235498448501,0.861854916219852
AFE_20_+_43211372_43160619_43218438_PKIG,0.338353029084587,0.7530789157296208
AFE_20_-_44477089_44485827_44473059_ACOT8,0.18415281640498513,0.6436262986952748
AFE_20_-_44483798_44485827_44477314_ACOT8,0.1025070159067869,0.5042552982915904
AFE_20_+_47895275_47894934_47895641_ZFAS1,0.18403070274787298,0.6436262986952748
